cod_loc,id_prov,id_departamento,observaciones,categoria,subcategoria,provincia,departamento,localidad,nombre,domicilio,piso,CP,cod_area,telefono,mail,web,informacion,latitud,longitud,TipoLatitudLongitud,actividad_especifica,denominacion_especifica,fuente,tipo_gestion,inicio_act,capacidad,ano_actualizacion 
14098230,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,RÃ­o Cuarto,Teatrino de la Trapalanda,ColÃ³n 149,s/d,5800,358,4671209,s/d,www.riocuarto.gov.ar,Sala a la italiana,-33.12485600,-64.35035500,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1993,108,2017
14098230,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,RÃ­o Cuarto,Teatro Municipal,ConstituciÃ³n 945,s/d,5800,358,4671204,jpcasari@riocuarto.gov.ar,www.riocuarto.gov.ar,s/d,-33.12556100,-64.35007300,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1909,502,2017
14098230,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,RÃ­o Cuarto,Vecinal Barrio Golf,Gobernador Guzman  1970,s/d,5800,358,4305903,s/d,s/d,s/d,-33.11604100,-64.37250600,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,1957,0,2017
14098230,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,RÃ­o Cuarto,Centro Cultural Viejo Mercado,Gral. Paz 1100,s/d,5800,358,4671213,s/d,www.riocuarto.gov.ar,s/d,-33.12840100,-64.34876000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,0,264,2017
14098230,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,RÃ­o Cuarto,Anfiteatro Municipal,Pasaje Hilario Fernandez 15,s/d,5800,358,s/d,s/d,s/d,Anfiteatro / Al aire libre,-33.15432900,-64.35630100,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
14098230,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,RÃ­o Cuarto,Vecinal Roque Saenz PeÃ±a,Sadi Carnot 1518,s/d,5800,358,4622234,s/d,s/d,s/d,-33.12739300,-64.36885800,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
14098240,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,Sampacho,Cine Teatro Marconi,19 de noviembre 477,s/d,s/d,3582,429610,municipalidaddesampacho@gmail.com,www.cinemarconi.com.ar,A la italiana,-33.38180000,-64.72539000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1896,524,2017
14098250,14,14098,,Salas de Teatro,,Cordoba,Rio Cuarto,San Basilio,Cine Teatro Ãpera,Sarmiento 234,s/d,s/d,358,5491010,munitel1@sanbasilio.com.ar,s/d,s/d,-33.49684000,-64.31264000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1971,514,2017
14105260,14,14105,,Salas de Teatro,,Cordoba,Rio Primero,Villa Santa Rosa,Predio Municipal Eva PerÃ³n del ex FFCC,CanÃ³nico Brochero s/n,s/d,s/d,357,448210,villa.sta.rosa.cultura@gmail.com,s/d,s/d,-31.15147721,-63.40159126,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,0,2000,2017
14119090,14,14119,,Salas de Teatro,,Cordoba,Rio Segundo,Laguna Larga,Centro Cultural Municipal Victoriano PugliÃ©,Avenida Gral. Paz 562,s/d,s/d,3572,480101,intendencia@lagunalarga.gov.ar,www.lagunalarga.gov.ar,Sala a la italiana,-31.77718000,-63.80399000,Aproximada,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,2011,533,2017
14119120,14,14119,,Salas de Teatro,,Cordoba,Rio Segundo,Luque,SalÃ³n de Centro CÃ­vico Municipal,Belgrano 331,s/d,s/d,3573,480113,cultura_luque@yahoo.com.ar,s/d,s/d,-31.64687363,-63.34479830,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1990,170,2017
14119150,14,14119,,Salas de Teatro,,Cordoba,Rio Segundo,Oncativo,Complejo Cultural Victoria,Belgrano 757,s/d,s/d,3572,457315,ccv@oncativo.gob.ar,s/d,Sala a la italiana,-31.91338000,-63.68086000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1910,370,2017
14119190,14,14119,,Salas de Teatro,,Cordoba,Rio Segundo,Rio Segundo,Auditorio Jorge Bocos Lescano,Bv. Sarmiento 1346,s/d,5850,3572,425222,s/d,s/d,Auditorio,-31.64948000,-63.91279000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1972,200,2017
14119210,14,14119,,Salas de Teatro,,Cordoba,Rio Segundo,Villa del Rosario,SalÃ³n de actos municipal Silvia y Graciela Taborda GÃ³mez,HipÃ³lito Yrigoyen 870,s/d,s/d,3573,422321,museohistoricomunicipalvdr@gmail.com,s/d,s/d,-31.55374720,-63.53473130,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1910,130,2017
14126090,14,14126,,Salas de Teatro,,Cordoba,San Alberto,Mina Clavero,La Llamada EscÃ©nica,Av. Mitre 998,s/d,5889,351,3664161,s/d,s/d,s/d,-31.72413000,-65.00648000,Aproximada,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
14126090,14,14126,,Salas de Teatro,,Cordoba,San Alberto,Mina Clavero,Teatro Mina Clavero  Milac Navira,Carcano Esq. Cordoba,s/d,5889,354,4478841,teatrominaclavero@gmail.com,s/d,Auditorio,-31.72006000,-65.38780000,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
14126090,14,14126,,Salas de Teatro,,Cordoba,San Alberto,Mina Clavero,Teatro El Candil,Costanera y Recalde,s/d,5889,s/d,s/d,s/d,s/d,s/d,-31.72922109,-65.00549986,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
14126090,14,14126,,Salas de Teatro,,Cordoba,San Alberto,Mina Clavero,Anfiteatro Municipal,Las Artes y Calle Publica,s/d,5889,s/d,s/d,s/d,s/d,Anfiteatro / Al aire libre,-31.71955900,-65.40490000,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
14126110,14,14126,,Salas de Teatro,,Cordoba,San Alberto,Nono,SUM del IPEM nÂº135,Marta E. Uez s/n,s/d,s/d,354,4498500,nonoenelarte@gmail.com,s/d,s/d,-31.79557003,-65.00340363,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1991,300,2017
14133200,14,14133,,Salas de Teatro,,Cordoba,San Javier,Villa Dolores,Auditorio Municipal,Avenida San Martin 602,s/d,s/d,s/d,s/d,s/d,s/d,Auditorio,-31.94974000,-65.18373000,Precisa,,s/d,Relevamiento 2017,PÃºblico,0,0,2017
14133200,14,14133,,Salas de Teatro,,Cordoba,San Javier,Villa Dolores,AsociaciÃ³n EspaÃ±ola de Socorros Mutuos,Presidente PerÃ³n 136,s/d,5870,354,4425644,herrerohugo@hotmail.com,www.asoespa.com.ar/portal/,Sala a la italiana,-31.94595000,-65.19133000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,Privado,1911,506,2017
14140030,14,14140,,Salas de Teatro,,Cordoba,San Justo,Arroyito,Teatrillo Municipal,Ruta Nacional NÂ° 19 (ex predio del FFCC),s/d,s/d,357,6424400,vivi_samsam@hotmail.com,s/d,s/d,-31.41939087,-63.05034441,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,2011,210,2017
14140050,14,14140,,Salas de Teatro,,Cordoba,San Justo,Brinkmann,Teatrillo Municipal,Av. Seeber 175,s/d,2419,3562,400129,cultura@brinkmann.gov.ar,s/d,s/d,-30.86827000,-62.03215000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,0,190,2017
14140090,14,14140,,Salas de Teatro,,Cordoba,San Justo,Colonia Marina,SalÃ³n Cultural Municipal,Belgrano 25,s/d,s/d,356,4494037,munimarina@hotmail.com,s/d,s/d,-31.24850663,-62.36396456,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,2006,200,2017
14140230,14,14140,,Salas de Teatro,,Cordoba,San Justo,La Francia,Teatro Cine Moderno,Antonio Almada 172,s/d,s/d,356,4591100,cinemoderno@lafrancia.com.ar,s/d,s/d,-31.40405000,-62.63249000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,2004,451,2017
14140270,14,14140,,Salas de Teatro,,Cordoba,San Justo,La Varillas,Cine Teatro ColÃ³n,Sarmiento 10,s/d,5940,3533,421530,dircultura@lasvarillas.gov.ar,www.lasvarillas.gov.ar,A la italiana,-31.86889700,-62.71504200,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1923,426,2017
14140330,14,14140,,Salas de Teatro,,Cordoba,San Justo,PorteÃ±a,AsociaciÃ³n Italiana PrÃ­ncipe Humberto,25 de Mayo 432,s/d,2415,356,4450222,s/d,s/d,s/d,-31.12000000,-62.69562000,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
14140350,14,14140,,Salas de Teatro,,Cordoba,San Justo,Sacanta,Centro Cultural Municipal,25 de Mayo 292,s/d,s/d,3533,492250,s/d,s/d,s/d,-31.66304000,-63.04701000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,2015,150,2017
14140360,14,14140,,Salas de Teatro,,Cordoba,San Justo,San Francisco,Teatrillo Municipal Dr. Adolfo Cometto,Bv. 9 de Julio 1175,s/d,5246,356,4439157,cultura@sanfrancisco.gov.ar,s/d,s/d,-31.43191000,-62.07951000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1991,250,2017
14140360,14,14140,,Salas de Teatro,,Cordoba,San Justo,San Francisco,Teatro Mayo,Garibaldi 38,s/d,5246,356,4420322,teatromayo@hotmail.com,s/d,s/d,-31.42969500,-62.78101000,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
14140370,14,14140,,Salas de Teatro,,Cordoba,San Justo,Saturnino MarÃ­a Laspiur,Auditorio de la vieja Iglesia,Rivadavia 2,s/d,s/d,3533,491286,municipiolaspiur@yahoo.com.ar,s/d,Auditorio,-31.70293195,-62.48401809,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1917,200,2017
14161010,14,14161,,Salas de Teatro,,Cordoba,Tercero Arriba,Almafuerte,Teatro Cooperativa,TucumÃ¡n 75,s/d,s/d,s/d,s/d,s/d,s/d,s/d,-32.19274000,-64.25377000,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
14161060,14,14161,,Salas de Teatro,,Cordoba,Tercero Arriba,Hernando,Cine Teatro Premier,Belgrano 135,s/d,5929,353,6573240,,s/d,A la italiana,-32.42586000,-63.72885000,Precisa,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,Privado,1985,390,2017
14161110,14,14161,,Salas de Teatro,,Cordoba,Tercero Arriba,Oliva,Auditorio Municipal Oliva,Belgrano 292,s/d,5980,3532,420045,s/d,s/d,Auditorio,-32.37797000,-63.57014400,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
14161150,14,14161,,Salas de Teatro,,Cordoba,Tercero Arriba,RÃ­o Tercero,Tabla Dos Casa de Teatro,Marin Marotto 280,s/d,5850,3571,420610,tabla-dos@riotel.com.ar,s/d,s/d,-32.17886000,-64.10669000,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
14161150,14,14161,,Salas de Teatro,,Cordoba,Tercero Arriba,RÃ­o Tercero,Teatro Real Cooperativa,Uruguay 267,s/d,5850,3571,414005,s/d,s/d,s/d,-32.17573000,-64.10757400,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
14175110,14,14175,,Salas de Teatro,,Cordoba,Tulumba,Villa Tulumba,SalÃ³n Municipal Intendente NicolÃ¡s Alegre,9 de Julio y MonseÃ±or Alfonso DurÃ¡n,s/d,s/d,352,1410322,turismo@tulumba.gov.ar,s/d,s/d,-30.39748156,-64.12317716,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1993,700,2017
14175110,14,14175,,Salas de Teatro,,Cordoba,Tulumba,Villa Tulumba,SalÃ³n Parroquial,Mario Enrique Flores s/n,s/d,s/d,352,1410322,turismo@tulumba.gov.ar,s/d,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-30.39748156,-64.12317716,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,Privado,2011,200,2017
14182010,14,14182,,Salas de Teatro,,Cordoba,Union,Aldea Santa Maria,Anfiteatro Municipal de Santa MarÃ­a de Punilla,San Martin 1909,s/d,2651,3541,481110,info@santamariadepunilla.gob.ar,s/d,Anfiteatro / Al aire libre,-33.69726938,-62.91147630,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
14182050,14,14182,,Salas de Teatro,,Cordoba,Union,Ballesteros Sud,Centro Cultural Ballesteros Sud,JosÃ© MarÃ­a Paz s/n,s/d,s/d,353,4896331,munballesterossud@nodosud.com.ar,s/d,s/d,-32.58859712,-63.02703878,Localidad,,s/d,Ãrea Artes EscÃ©nicas de la Prov. de CÃ³rdoba ,PÃºblico,1984,411,2017
14182060,14,14182,,Salas de Teatro,,Cordoba,Union,Bell Ville,Teatro Coliseo Bell Ville,San MartÃ­n 64,s/d,2550,353,7415422,sociedaditalianabv@nodosud.com.ar,s/d,A la italiana,-32.63075400,-62.69402400,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,1940,950,2017
18021020,18,18021,,Salas de Teatro,,Corrientes,Capital,Corrientes,Anfiteatro Mario del T. Cocomarola,Av. Sarmiento 2650,s/d,3400,379,4477602,s/d,s/d,Anfiteatro / Al aire libre,-27.49050900,-58.83101200,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,15000,2017
18021020,18,18021,,Salas de Teatro,,Corrientes,Capital,Corrientes,Teatro Juan de Vera,San Juan 637,P.B.,3400,379,427743,teatrovera@gmail.com,www.teatrovera.gob.ar,A la italiana,-27.46464600,-58.83655300,Precisa,,s/d,Relevamiento 2017,PÃºblico,1913,695,2017
18035020,18,18035,,Salas de Teatro,,Corrientes,Curuzu Cuatia,Curuzu Cuatia,Municipal Cervantes,Rivadavia 728,s/d,3460,377,4422122,s/d,s/d,A la italiana,-29.79010300,-58.55187000,Precisa,,s/d,Relevamiento 2017,PÃºblico,0,0,2017
18070020,18,18070,,Salas de Teatro,,Corrientes,Goya,Goya,Teatro Municipal Solari,Juan E. MartÃ­nez 350,s/d,3450,377,7431414,s/d,www.goya.gov.ar/index/index.php/el-municipio/sec-gobierno/dir-cultura/dependencias/teatro-municipal,s/d,-29.14275300,-59.26248000,Precisa,,s/d,Programa Puntos de Cultura / Relevamiento,PÃºblico,0,0,2017
18084020,18,18084,,Salas de Teatro,,Corrientes,Ituzaingo,Ituzaingo,Anfiteatro Salvador Sena,Bernardino Valle y Libertador.,s/d,3302,378,6425350,dirculturalitu@hotmail.com,www.ituzaingo.gob.ar,Anfiteatro / Al aire libre,-27.57076130,-56.72469950,Precisa,,s/d,Direccion de Cultura Municipalidad de Ituzaingo. / Relevamiento 2017,PÃºblico,0,5000,2017
18105030,18,18105,,Salas de Teatro,,Corrientes,Mercedes,Mercedes,Teatro Municipal Cervantes ,Av. San MartÃ­n 990,s/d,6600,s/d,s/d,s/d,s/d,s/d,-29.18349404,-58.07634906,Precisa,,s/d,Programa Puntos de Cultura / Relevamiento,PÃºblico,2015,0,2017
22021010,22,22021,,Salas de Teatro,,Chaco,Comandante Fernandez,Roque Saenz PeÃ±a,Juglarias,Calle 15 nÂº 530,s/d,3700,373,2420328,juglarias_producciones@hotmail.com,s/d,s/d,-26.73872700,-60.48922900,Precisa,,s/d,Relevamiento 2017,Privado,0,100,2017
22039010,22,22039,,Salas de Teatro,,Chaco,2 de Abril,Hermoso Campo,Salon de Usos Multiples ,Avenida del Libertador,s/d,3733,s/d,s/d,s/d,s/d,s/d,-27.60883999,-61.34415077,Precisa,,s/d,Secretaria de Cultura de Hermoso Campo / Relevamiento 2017,PÃºblico,0,0,2017
22091010,22,22091,,Salas de Teatro,,Chaco,Maipu,Tres Isletas ,Cine Teatro Luis Landriscina,Moreno 250,s/d,s/d,364,461124,municipio.ti@hotmail.com,s/d,s/d,-26.33507000,-60.42639400,Precisa,,s/d,Relevamiento 2017,PÃºblico,0,400,2017
22105010,22,22105,,Salas de Teatro,,Chaco,9 de Julio,Las BreÃ±as,Auditorio Inmigrantes,Av. Gral Jones 1130,s/d,3722,s/d,s/d,s/d,s/d,Auditorio,-26.95916600,-61.28020000,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
22140060,22,22140,,Salas de Teatro,,Chaco,San Fernando,Resistencia,La Fabrica de Artes,9 de Julio 2890,s/d,3500,s/d,s/d,s/d,s/d,s/d,-27.47401200,-58.96070800,Precisa,,s/d,Relevamiento 2017,Privado,0,200,2017
22140060,22,22140,,Salas de Teatro,,Chaco,San Fernando,Resistencia,Cine Teatro Obrero,Brown 1401,s/d,3500,373,5402968,cine.teatro.obrero@gmail.com,s/d,s/d,-27.48892400,-58.92589400,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
22140060,22,22140,,Salas de Teatro,,Chaco,San Fernando,Resistencia,Danzarte,HipÃ³lito Yrigoyen 231,s/d,3500,372,2451717,dan_za_rte@yahoo.com.ar,s/d,s/d,-27.45220300,-58.98358900,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
22140060,22,22140,,Salas de Teatro,,Chaco,San Fernando,Resistencia,Sala Azul de Teatro,San Martin 1454,s/d,3500,373,1460009,s/d,s/d,s/d,-27.09105163,-61.08367903,Precisa,,s/d,Relevamiento 2017,Privado,0,50,2017
26007020,26,26007,,Salas de Teatro,,Chubut,Biedma,Puerto Madryn,Teatro del Muelle,Avenida Guillermo Rawson 60,s/d,9120,280,4450307,s/d,s/d,s/d,-42.76263500,-65.03544700,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
26014090,26,26014,,Salas de Teatro,,Chubut,Cushamen,Lago Puelo,I.S.F.D.A NÂ° 814 ,Km 4 de la Ruta Provincial N16,s/d,9211,294,4499085,814lagopuelo@gmail.com,www.isfd814.chu.infd.edu.ar,s/d,-42.06729231,-71.59815756,Localidad,,s/d,Relevamiento 2017,PÃºblico,0,0,2017
26021030,26,26021,,Salas de Teatro,,Chubut,Escalante,Comodoro Rivadavia,Centro Teatro,Alvear 920,s/d,9000,297,4463559,centroteatro@yahoo.com.ar,s/d,s/d,-45.86072300,-67.49735200,Precisa,,s/d,Relevamiento 2017,Privado,0,250,2017
26077040,26,26077,,Salas de Teatro,,Chubut,Rawson,Trelew,Teatro EspaÃ±ol,25 de Mayo 237,s/d,9100,280,4434336,,s/d,A la italiana,-43.25254590,-65.30962069,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
26077040,26,26077,,Salas de Teatro,,Chubut,Rawson,Trelew,Instituto S. FormaciÃ³n Docente ArtÃ­stica NÂº 805,Roque Gonzalez y Jose Berreta,s/d,9100,280,4427668,nivelbasico805@gmail.com,www.isfd805.chu.infd.edu.ar,s/d,-43.24835386,-65.31038133,Localidad,,s/d,SPOTT / Relevamiento 2017,PÃºblico,0,220,2017
26077040,26,26077,,Salas de Teatro,,Chubut,Rawson,Trelew,Teatro Verdi,San Martin 126,s/d,9100,280,4431398,s/d,s/d,s/d,-43.25047660,-65.31042218,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
30008020,30,30008,,Salas de Teatro,,Entre Rios,Colon,ColÃ³n,Teatro Centenario,12 de Abril  340,s/d,3280,3447,538252,davidcot@ciudad.com,s/d,s/d,-32.22274400,-58.14030600,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,280,2017
30008020,30,30008,,Salas de Teatro,,Entre Rios,Colon,ColÃ³n,GalpÃ³n de Arte del RevÃ©s,Torrieri 285,s/d,3280,3447,526585,cosifango.circo@hotmail.com,www.cosifangocirco.com,www.facebook.com/galpondeartedelreves/,-32.22321809,-58.14196748,Localidad,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
30015060,30,30015,,Salas de Teatro,,Entre Rios,Concordia,Concordia,Auditorium,1 de Mayo Y Urquiza,s/d,3200,s/d,s/d,s/d,s/d,Auditorio,-31.39786600,-58.17736000,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
30021120,30,30021,,Salas de Teatro,,Entre Rios,Federacion,Gral. Ramirez,Casa Municipal de La Cultura,Sarmiento 1,s/d,3164,343,4901184,muniramirez@ciudad.com.ar,www.generalramirez.gob.ar,s/d,-32.17480000,-60.20092500,Precisa,,s/d,Gob. Pcia. Entre RÃ­os,PÃºblico,0,0,2017
30028070,30,30028,,Salas de Teatro,,Entre Rios,Federacion,FederaciÃ³n,Anfiteatro Juancho Garcilazo,Juan Jose Paso y Los Claveles,s/d,3206,s/d,s/d,s/d,s/d,Anfiteatro / Al aire libre,-30.98503600,-57.91984200,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
30028070,30,30028,,Salas de Teatro,,Entre Rios,Gualeguay,FederaciÃ³n,Poblarte,San MartÃ­n y 25 de Marzo,s/d,3206,345,6481311,poblartefederacion@hotmail.com.ar,s/d,s/d,-30.98607000,-57.92022000,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
30035030,30,30035,,Salas de Teatro,,Entre Rios,Gualeguay,Federal,Auditorio Centro Municipal de Cultura,Belgrano Y 25 de Mayo,s/d,3180,345,4422100,s/d,s/d,Auditorio,-30.95222900,-58.78494500,Precisa,,s/d,Gob. Pcia. Entre RÃ­os,PÃºblico,0,0,2017
30056070,30,30056,,Salas de Teatro,,Entre Rios,Gualeguaychu,GualeguaychÃº,Instituto Magnasco,Camila Nievas 78,s/d,2820,3446,427287,biblo220@infovia.com.ar,s/d,s/d,-33.00986200,-58.50913500,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
30056070,30,30056,,Salas de Teatro,,Entre Rios,Gualeguaychu,GualeguaychÃº,Espacio Delta,Ituzaingo 1096,s/d,2820,3446,535920,espaciodeltagchu@gmail.com,s/d,s/d,-33.00582738,-58.52049571,Precisa,,s/d,INT / Relevamiento 2017,Privado,2006,0,2017
30056070,30,30056,,Salas de Teatro,,Entre Rios,Gualeguaychu,GualeguaychÃº,Gualeguaychu,Urquiza 705,s/d,2840,3446,431757,tg.gualeguaychu@gmail.com,www.gualeguaychu.gov.ar,A la italiana,-33.00871600,-58.51361700,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
30056090,30,30056,,Salas de Teatro,,Entre Rios,La Paz,Larroque,Sala de Teatro Padre Paoli,EstaciÃ³n s/n (Parque de la EstaciÃ³n),s/d,2854,s/d,s/d,mlarroque@rlqnet.com.ar,s/d,s/d,-33.03783019,-59.00187128,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,0,2017
30056110,30,30056,,Salas de Teatro,,Entre Rios,La Paz,Urdinarrain,Cine Teatro 9 de Julio,Urquiza 28,s/d,2826,3446,480020,culturayturismo@urdinarrain.gov.ar,s/d,Sala a la italiana,-32.68673000,-58.88962700,Precisa,,s/d,Relevamiento 2017,PÃºblico,0,0,2017
30077070,30,30077,,Salas de Teatro,,Entre Rios,Parana,NogoyÃ¡,Teatro Manuel Belgrano,Caseros 1060,s/d,3150,343,5453178,sociedaditaliananogoya@yahoo.com.ar,s/d,A la italiana,-32.39921600,-59.78774000,Precisa,,s/d,Gob. Pcia. Entre RÃ­os,Privado,0,0,2017
30084070,30,30084,,Salas de Teatro,,Entre Rios,Parana,Crespo,SalÃ³n Teatro Municipal,25 de Mayo 943,s/d,3116,343,4951130,glendakihn@gmail.com,www.crespo.gov.ar/culturayeducacion.html,s/d,-32.03130780,-60.30558420,Precisa,,s/d,SPOTT / Relevamiento 2017,PÃºblico,0,180,2017
30084160,30,30084,,Salas de Teatro,,Entre Rios,Parana,ParanÃ¡,Teatro 3 de Febrero,25 de Junio 54,s/d,3100,343,4235701,teatromunicipalparana@hotmail.com,www.parana1.com.ar/agenda/teatro-3-de-febrero,Sala a la italiana,-31.73095800,-60.53130500,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,800,2017
30084160,30,30084,,Salas de Teatro,,Entre Rios,Parana,ParanÃ¡,Teatro Luz y Fuerza,Corrientes 667,s/d,3100,343,4230019,prensa@luzyfuerzaer.org.ar,www.luzyfuerzaer.org.ar,Sala a la italiana,-31.72595800,-60.52556000,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
30084160,30,30084,,Salas de Teatro,,Entre Rios,Parana,ParanÃ¡,Escuela de MÃºsica  Danza y Teatro Prof. Constancio Carminio,Italia 61,s/d,3100,343,4311621,s/d,www.fhaycs-uader.edu.ar/escuelas-fhaycs/escuela-de-musica-danza-y-teatro,s/d,-31.73195799,-60.53288961,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,0,2017
30084160,30,30084,,Salas de Teatro,,Entre Rios,Parana,ParanÃ¡,Centro Cultural Gloria Montoya,Rivadavia Y Berduc,s/d,3100,s/d,s/d,s/d,s/d,s/d,-31.71823100,-60.53792500,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
30084200,30,30084,,Salas de Teatro,,Entre Rios,Parana,San Benito,SUM Las MarÃ­as,Guido Marizza 540,s/d,3107,343,5126173,fundapuente@hotmail.com,s/d,s/d,-31.78365000,-60.43624000,Precisa,,s/d,INT / Relevamiento 2017,PÃºblico,0,0,2017
30088020,30,30088,,Salas de Teatro,,Entre Rios,Tala,San Salvador,Sala San MartÃ­n,San MartÃ­n entre 3 de Febrero y Urquiza,s/d,3218,345,4911498,s/d,s/d,s/d,-31.62607900,-58.50452400,Precisa,,s/d,INT / Relevamiento 2017,PÃºblico,0,0,2017
30091090,30,30091,,Salas de Teatro,,Entre Rios,Uruguay,Macia,Teatro Municipal Jorge Alfredo Alasino,Tte. Gral. J. D. PerÃ³n entre Mitre y Urquiza,s/d,3177,s/d,s/d,s/d,s/d,s/d,-32.16742400,-59.39997300,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
30098040,30,30098,,Salas de Teatro,,Entre Rios,Uruguay,Concepcion del Uruguay,Municipal Auditorium Carlos MarÃ­a Scelzi,8 de Junio 773,s/d,3260,3442,421155,s/d,s/d,s/d,-32.48253700,-58.23327700,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2017
